user_id,age,gender,country,city,signup_date,membership_type,preferred_device,customer_segment,avg_previous_orders,lifetime_value
169049,46,Female,India,Hyderabad,2023-11-04,Silver,Mobile,Regular,0,50.0
220858,26,Female,USA,Austin,2024-03-14,Platinum,Mobile,Premium,9,773.7
305751,26,Male,USA,New York,2024-11-05,Free,Tablet,Regular,7,671.95
209376,57,Other,India,Hyderabad,2023-02-14,Free,Desktop,Premium,9,1068.42
451821,38,Other,USA,New York,2025-06-07,Free,Mobile,Budget,17,1985.08
667246,56,Male,India,Pune,2025-05-20,Silver,Desktop,Premium,6,803.14
405984,63,Female,India,Bengaluru,2024-11-19,Gold,Tablet,Regular,12,1494.37
866228,54,Male,India,Hyderabad,2025-02-25,Gold,Mobile,Premium,14,1919.21
982832,36,Female,Singapore,Singapore,2023-07-08,Gold,Mobile,VIP,14,1516.08
716918,50,Male,India,Pune,2024-11-07,Silver,Mobile,VIP,4,802.28
301542,61,Female,India,Delhi,2024-04-26,Silver,Mobile,Budget,11,1071.88
776732,47,Female,India,Delhi,2023-03-08,Platinum,Mobile,VIP,7,550.13
831717,27,Male,USA,Seattle,2024-06-12,Free,Mobile,Budget,10,1026.36
678387,61,Female,UK,London,2023-01-17,Free,Desktop,Regular,10,1142.77
343690,25,Male,India,Delhi,2023-08-08,Platinum,Mobile,VIP,16,1591.91
329353,20,Female,India,Hyderabad,2023-07-07,Free,Mobile,VIP,8,1118.12
318500,25,Male,India,Pune,2023-04-09,Free,Tablet,Regular,1,302.47
406949,65,Female,USA,New York,2023-01-07,Free,Mobile,Regular,10,1408.0
210408,38,Other,India,Mumbai,2024-04-19,Free,Mobile,Budget,8,826.95
202195,22,Other,Singapore,Singapore,2024-06-19,Free,Mobile,Budget,8,898.79
341427,25,Female,Australia,Melbourne,2023-05-10,Free,Tablet,Budget,10,848.94
664033,19,Female,Canada,Vancouver,2023-08-23,Gold,Desktop,Budget,12,1348.11
815259,48,Male,India,Mumbai,2024-03-20,Free,Mobile,Regular,6,756.76
311531,24,Female,USA,New York,2023-08-29,Free,Desktop,Premium,4,761.21
665573,32,Other,Singapore,Singapore,2025-05-16,Free,Desktop,Budget,6,602.0
596803,55,Male,UK,London,2024-04-13,Free,Desktop,Premium,5,851.99
553665,26,Other,India,Pune,2023-10-11,Free,Desktop,VIP,2,343.06
699281,19,Other,India,Mumbai,2023-08-08,Free,Mobile,Premium,8,916.53
900877,18,Female,India,Delhi,2024-04-12,Free,Desktop,Premium,9,950.79
206602,18,Male,India,Mumbai,2023-11-22,Free,Mobile,Premium,8,982.12
141985,18,Other,India,Mumbai,2024-12-04,Free,Mobile,Budget,5,824.38
728064,19,Male,UAE,Dubai,2024-06-04,Free,Mobile,Premium,7,604.57
629717,46,Other,UK,London,2023-05-04,Silver,Mobile,Regular,7,748.54
300469,26,Other,Germany,Munich,2023-10-26,Gold,Mobile,Regular,6,787.34
668331,44,Other,India,Hyderabad,2024-02-06,Free,Desktop,Regular,13,1693.7
113821,61,Other,India,Bengaluru,2024-06-01,Silver,Mobile,Regular,13,1383.93
273402,57,Male,Germany,Munich,2024-10-31,Silver,Mobile,Premium,8,400.67
559300,25,Male,USA,Seattle,2023-09-09,Free,Mobile,Budget,3,466.94
861735,27,Other,USA,New York,2023-04-16,Free,Mobile,Premium,6,627.06
655453,61,Other,UAE,Dubai,2024-01-01,Gold,Desktop,Regular,9,706.08
116052,27,Other,India,Pune,2024-02-17,Free,Desktop,Premium,13,1644.53
845485,26,Other,India,Bengaluru,2023-05-12,Free,Desktop,Premium,15,1360.55
495138,36,Other,UK,Manchester,2024-09-28,Silver,Desktop,Regular,12,1246.06
351460,37,Other,India,Hyderabad,2025-02-11,Silver,Mobile,Regular,0,77.2
564686,38,Female,Singapore,Singapore,2023-06-16,Platinum,Mobile,Premium,3,569.99
795865,27,Other,UK,London,2024-08-25,Silver,Mobile,VIP,10,1240.07
169267,19,Female,USA,Seattle,2023-07-10,Silver,Mobile,Premium,0,392.79
210185,29,Other,India,Mumbai,2024-06-23,Gold,Mobile,Regular,5,693.21
853150,43,Other,USA,Austin,2023-08-03,Silver,Mobile,Regular,8,1233.37
620671,57,Male,India,Hyderabad,2023-05-10,Free,Mobile,Budget,0,50.0
560512,43,Female,UAE,Abu Dhabi,2023-10-14,Free,Desktop,Regular,12,1342.08
705562,65,Other,Singapore,Singapore,2023-07-16,Free,Mobile,Premium,10,1078.44
662964,52,Male,USA,Seattle,2023-11-02,Silver,Mobile,Premium,16,1284.7
282730,40,Male,India,Pune,2024-03-12,Free,Mobile,VIP,11,1287.0
233973,19,Male,India,Hyderabad,2023-04-20,Free,Mobile,Premium,3,225.45
497997,36,Female,India,Delhi,2023-05-26,Platinum,Mobile,Budget,15,1592.09
471662,29,Male,India,Pune,2023-02-22,Gold,Desktop,Regular,13,1356.77
471100,33,Other,India,Mumbai,2023-04-26,Free,Mobile,VIP,4,51.29
781387,55,Male,Singapore,Singapore,2024-01-07,Free,Mobile,VIP,8,438.16
119015,35,Male,India,Bengaluru,2024-08-26,Silver,Mobile,Budget,9,1322.5
408622,33,Female,India,Pune,2023-01-08,Platinum,Desktop,Premium,6,734.61
874282,59,Other,India,Mumbai,2024-11-18,Free,Desktop,Budget,17,1698.72
453807,32,Other,Singapore,Singapore,2025-06-12,Free,Tablet,Regular,0,441.22
374965,55,Male,USA,Seattle,2023-01-14,Free,Mobile,Regular,7,1104.78
202674,59,Male,Singapore,Singapore,2023-07-26,Gold,Mobile,Regular,13,1094.05
742884,24,Male,Australia,Sydney,2023-07-09,Free,Mobile,Regular,9,950.3
892476,25,Male,India,Bengaluru,2025-03-16,Gold,Desktop,Budget,6,777.86
887658,40,Male,India,Bengaluru,2023-01-08,Free,Desktop,Regular,18,1517.04
688058,23,Female,India,Delhi,2023-01-25,Silver,Mobile,Premium,5,626.38
228096,19,Male,UAE,Dubai,2023-02-21,Gold,Mobile,Regular,15,1384.09
614252,18,Female,India,Hyderabad,2023-01-07,Free,Desktop,Regular,21,2149.19
619221,45,Female,UK,London,2024-07-16,Free,Mobile,Premium,13,1356.77
230226,39,Other,India,Pune,2025-03-27,Gold,Mobile,Regular,10,1067.42
771946,57,Other,Canada,Vancouver,2024-11-12,Platinum,Mobile,VIP,0,403.06
842470,57,Other,India,Pune,2023-05-09,Gold,Desktop,Premium,8,868.84
867864,33,Female,India,Mumbai,2024-10-31,Free,Mobile,Regular,4,504.15
596111,25,Male,India,Pune,2025-03-12,Free,Mobile,Budget,13,1585.28
740013,37,Female,USA,New York,2023-06-27,Free,Desktop,Budget,7,848.47
677140,58,Other,India,Delhi,2023-03-10,Platinum,Desktop,Regular,0,271.73
112370,55,Female,UK,London,2025-03-13,Free,Desktop,Regular,7,1038.32
186879,44,Male,UAE,Abu Dhabi,2023-12-06,Gold,Mobile,Regular,3,461.49
444604,42,Female,India,Bengaluru,2024-04-05,Free,Desktop,Premium,0,426.87
392083,18,Male,USA,Seattle,2024-10-17,Free,Mobile,Regular,1,242.67
475989,36,Male,USA,Seattle,2023-12-20,Gold,Mobile,Regular,26,2839.58
622524,37,Female,Singapore,Singapore,2023-02-10,Platinum,Mobile,Premium,17,1673.81
547652,60,Female,India,Delhi,2025-04-27,Free,Mobile,Regular,11,1063.56
621029,30,Female,USA,New York,2025-04-21,Gold,Mobile,Budget,2,50.0
320323,59,Male,Germany,Munich,2023-03-07,Gold,Mobile,Regular,10,1057.41
292642,49,Female,Canada,Toronto,2024-09-30,Silver,Desktop,Regular,6,594.39
430317,52,Male,USA,Austin,2024-06-11,Free,Mobile,Regular,10,1166.62
276773,37,Other,India,Mumbai,2023-08-29,Free,Mobile,Budget,11,1520.23
565810,65,Female,India,Hyderabad,2023-06-21,Free,Desktop,VIP,13,1571.41
205205,22,Female,USA,Seattle,2024-08-28,Gold,Desktop,Regular,4,645.04
279748,34,Female,Singapore,Singapore,2024-02-14,Free,Desktop,Premium,6,527.42
408876,20,Male,India,Hyderabad,2024-10-05,Gold,Mobile,Regular,22,2162.85
349470,58,Other,Australia,Sydney,2024-03-31,Free,Mobile,Regular,3,594.85
888062,33,Other,Singapore,Singapore,2023-12-22,Free,Mobile,Premium,13,1637.33
264194,24,Female,India,Mumbai,2024-05-17,Free,Mobile,Regular,10,966.97
353504,40,Other,India,Delhi,2023-08-17,Silver,Desktop,Regular,8,874.52
754360,24,Male,Germany,Munich,2024-04-18,Free,Desktop,VIP,13,1365.82
573270,18,Other,Germany,Munich,2023-05-12,Platinum,Desktop,Regular,0,211.34
326301,41,Male,UK,Manchester,2024-11-04,Gold,Desktop,Regular,7,980.44
541810,52,Female,India,Hyderabad,2025-03-31,Gold,Desktop,Budget,8,835.36
422834,55,Male,UK,Manchester,2024-04-17,Gold,Mobile,Budget,2,50.32
220695,51,Female,India,Delhi,2023-02-21,Silver,Mobile,Regular,10,998.73
370129,26,Other,UK,London,2024-11-16,Silver,Mobile,Premium,1,50.0
327494,58,Other,India,Mumbai,2023-08-08,Gold,Mobile,Budget,7,1043.38
372799,42,Male,Germany,Munich,2025-06-10,Free,Mobile,Regular,5,598.41
366493,50,Male,UK,Manchester,2023-06-01,Platinum,Mobile,Premium,2,411.22
590230,56,Other,India,Mumbai,2025-03-06,Free,Mobile,Regular,4,709.97
673375,58,Male,Canada,Vancouver,2024-10-28,Free,Mobile,Premium,1,201.34
266320,47,Other,UK,Manchester,2025-04-14,Free,Desktop,Regular,11,1141.89
799229,24,Other,USA,New York,2025-03-20,Silver,Mobile,Regular,6,703.13
163511,41,Male,India,Delhi,2023-05-16,Silver,Desktop,Budget,9,1166.45
696701,31,Other,India,Bengaluru,2025-05-27,Gold,Mobile,Regular,9,925.47
569137,53,Male,UK,Manchester,2024-10-30,Free,Desktop,Budget,8,1163.2
925506,62,Other,UAE,Dubai,2024-06-14,Free,Mobile,Regular,13,1423.0
901542,40,Female,India,Hyderabad,2024-10-05,Free,Mobile,Regular,6,804.85
265967,58,Female,USA,Seattle,2025-06-19,Free,Mobile,Regular,14,1607.71
420847,55,Male,India,Hyderabad,2023-05-10,Free,Mobile,Regular,9,801.16
899671,43,Male,India,Hyderabad,2023-06-06,Free,Desktop,Premium,1,188.76
630767,21,Other,USA,New York,2023-01-22,Free,Mobile,Regular,10,1052.04
448412,26,Female,India,Pune,2024-11-09,Silver,Mobile,Regular,11,1269.68
934520,18,Male,Germany,Berlin,2023-02-19,Silver,Tablet,Regular,2,401.04
997315,57,Male,India,Bengaluru,2023-09-16,Free,Mobile,Regular,8,819.79
389952,53,Other,Australia,Melbourne,2024-10-19,Silver,Mobile,Regular,10,1228.67
792987,27,Male,Australia,Sydney,2024-12-18,Free,Tablet,Premium,11,1159.12
835883,23,Male,UK,London,2023-10-17,Free,Mobile,Regular,6,831.11
907828,54,Other,India,Hyderabad,2025-05-16,Free,Mobile,Regular,0,50.0
537761,55,Other,USA,New York,2023-04-21,Free,Desktop,Premium,6,889.09
252742,27,Male,India,Pune,2023-11-20,Free,Desktop,Premium,2,487.38
240456,25,Other,UK,London,2024-11-03,Free,Mobile,Regular,5,419.63
585551,45,Male,UAE,Abu Dhabi,2025-04-18,Silver,Mobile,Premium,8,637.07
881213,23,Other,India,Bengaluru,2023-05-18,Silver,Mobile,Regular,16,1782.2
546004,65,Female,Germany,Berlin,2024-02-02,Silver,Mobile,VIP,13,1182.12
276889,63,Female,India,Mumbai,2023-03-05,Silver,Desktop,Regular,5,797.55
417688,18,Other,India,Pune,2025-04-25,Free,Mobile,Regular,12,1030.56
770433,20,Other,UK,Manchester,2023-09-16,Free,Mobile,Budget,4,394.37
689201,46,Other,Canada,Toronto,2024-11-17,Free,Mobile,Regular,13,1432.09
493167,39,Male,India,Bengaluru,2023-01-13,Free,Desktop,Regular,0,50.0
871629,64,Other,USA,New York,2025-01-07,Free,Tablet,Premium,4,388.16
125164,33,Female,India,Mumbai,2025-03-06,Silver,Desktop,VIP,9,864.25
500533,32,Female,Canada,Vancouver,2023-12-12,Free,Mobile,Premium,7,728.89
883059,65,Male,India,Pune,2024-12-11,Gold,Mobile,Regular,17,1893.15
614921,63,Male,Germany,Berlin,2024-08-02,Gold,Tablet,Regular,6,670.38
856590,60,Female,Singapore,Singapore,2024-12-04,Free,Mobile,Regular,12,1270.84
707747,40,Male,Canada,Toronto,2023-01-17,Platinum,Mobile,Premium,3,194.37
690935,58,Female,India,Bengaluru,2024-10-02,Platinum,Mobile,Regular,8,1123.95
185948,28,Male,India,Bengaluru,2024-09-24,Free,Mobile,Budget,10,1085.32
912412,48,Male,India,Bengaluru,2025-01-06,Gold,Mobile,Regular,7,902.89
664672,41,Male,India,Pune,2024-03-07,Gold,Mobile,Regular,6,845.93
375562,22,Other,India,Delhi,2023-05-08,Silver,Desktop,Premium,0,68.84
137887,48,Other,India,Hyderabad,2023-03-27,Platinum,Mobile,Regular,7,867.45
408269,53,Female,UAE,Dubai,2023-09-01,Free,Mobile,Premium,4,845.86
865828,49,Female,USA,Austin,2023-09-23,Silver,Mobile,Budget,11,843.64
295720,62,Male,India,Bengaluru,2023-09-23,Free,Tablet,Budget,5,582.25
572102,60,Other,India,Bengaluru,2025-06-04,Silver,Mobile,Regular,5,453.13
251606,20,Male,India,Bengaluru,2025-05-02,Free,Mobile,Premium,3,320.58
818791,64,Other,India,Hyderabad,2023-05-27,Gold,Mobile,VIP,4,622.49
161271,39,Male,Australia,Sydney,2024-06-25,Free,Tablet,Premium,17,1522.86
238813,21,Other,India,Bengaluru,2025-02-13,Free,Mobile,Regular,10,912.26
457875,62,Female,India,Hyderabad,2024-12-01,Gold,Desktop,Regular,4,511.09
902190,65,Male,India,Mumbai,2024-09-23,Gold,Desktop,Regular,14,1775.7
223104,62,Female,USA,Seattle,2025-06-11,Silver,Mobile,Regular,5,772.9
722957,48,Female,USA,Austin,2023-03-10,Platinum,Mobile,Regular,12,1463.54
374230,40,Other,India,Pune,2024-04-22,Free,Desktop,Premium,8,612.04
254423,46,Male,Canada,Toronto,2025-05-25,Free,Desktop,Budget,2,263.69
594769,63,Female,Canada,Toronto,2024-05-01,Gold,Mobile,Regular,0,50.0
255783,46,Female,India,Delhi,2024-05-27,Platinum,Mobile,Regular,12,1141.48
880802,38,Female,India,Hyderabad,2023-12-01,Gold,Mobile,Regular,5,585.61
223257,18,Other,India,Pune,2025-06-02,Platinum,Mobile,Regular,7,459.21
814505,25,Other,India,Pune,2025-01-23,Free,Mobile,Regular,14,1735.82
481747,38,Male,India,Mumbai,2023-05-08,Free,Mobile,Budget,9,991.61
747376,54,Male,India,Bengaluru,2024-11-13,Free,Mobile,Budget,6,936.22
664532,24,Female,India,Hyderabad,2024-04-18,Free,Mobile,Regular,7,747.43
583025,31,Male,India,Pune,2023-07-16,Free,Desktop,Regular,5,914.45
656914,52,Male,India,Pune,2023-06-29,Free,Mobile,Regular,5,296.15
940193,35,Other,India,Bengaluru,2023-04-17,Platinum,Mobile,Budget,11,966.36
728193,22,Female,Germany,Munich,2023-08-30,Silver,Desktop,Budget,5,624.94
812506,53,Other,UK,London,2023-11-20,Gold,Mobile,Regular,4,445.66
619497,34,Other,Australia,Sydney,2025-01-31,Silver,Mobile,Regular,0,392.39
431836,59,Female,India,Pune,2023-09-24,Gold,Desktop,Premium,10,1028.66
196163,26,Female,India,Mumbai,2023-04-28,Free,Mobile,Premium,11,1026.46
145979,38,Female,India,Delhi,2024-11-08,Free,Mobile,Regular,7,567.73
107884,57,Male,Australia,Melbourne,2023-10-23,Silver,Mobile,Regular,10,1054.79
982065,20,Male,India,Delhi,2023-07-02,Gold,Desktop,Regular,1,175.66
489777,49,Female,USA,Austin,2025-01-06,Free,Mobile,VIP,14,1336.4
886884,24,Male,India,Pune,2024-02-15,Free,Desktop,Regular,12,1141.2
290685,18,Male,India,Pune,2023-11-01,Silver,Desktop,Premium,9,1369.01
616863,31,Male,UK,London,2024-06-30,Gold,Mobile,Regular,8,1070.65
883104,22,Female,UK,Manchester,2024-11-09,Free,Desktop,Regular,3,365.03
565580,54,Female,India,Mumbai,2024-09-15,Gold,Tablet,Budget,5,528.75
736855,26,Female,Germany,Berlin,2023-06-27,Gold,Desktop,Regular,10,937.34
747183,34,Male,India,Delhi,2024-04-14,Silver,Mobile,Regular,3,482.15
581071,47,Other,India,Mumbai,2025-06-12,Free,Mobile,Regular,6,737.07
132111,21,Other,USA,New York,2025-01-09,Free,Desktop,Regular,0,203.06
205833,41,Other,India,Pune,2023-10-21,Platinum,Desktop,Regular,13,1639.51
823805,48,Other,India,Bengaluru,2024-06-09,Silver,Mobile,Regular,1,50.0
494989,34,Male,UK,Manchester,2023-02-16,Free,Mobile,Regular,12,1388.43
358618,55,Male,USA,Austin,2025-06-11,Gold,Mobile,VIP,7,736.78
623370,53,Other,Canada,Vancouver,2023-10-04,Free,Tablet,Premium,8,755.45
443463,50,Male,India,Hyderabad,2023-09-02,Free,Desktop,Regular,3,676.68
553929,61,Other,UAE,Dubai,2025-06-09,Platinum,Mobile,Regular,15,1591.2
631971,53,Other,UK,London,2023-02-18,Gold,Tablet,Regular,3,340.35
984906,41,Female,USA,Seattle,2024-04-26,Platinum,Mobile,Budget,9,675.5
710826,24,Male,India,Pune,2023-05-19,Free,Mobile,Regular,11,1016.05
965724,40,Female,Australia,Sydney,2024-01-10,Gold,Mobile,Budget,8,723.81
128684,65,Male,USA,New York,2024-07-07,Free,Desktop,Budget,10,941.38
549152,25,Female,Singapore,Singapore,2024-01-28,Free,Tablet,Premium,6,609.06
823657,37,Male,India,Bengaluru,2024-11-13,Free,Mobile,Budget,3,505.25
845587,44,Male,USA,Austin,2023-12-13,Free,Desktop,Budget,9,907.37
854901,27,Female,India,Bengaluru,2025-06-09,Silver,Mobile,Budget,0,314.07
615963,58,Female,USA,Austin,2023-07-06,Free,Desktop,VIP,5,852.49
749677,56,Female,USA,New York,2024-02-12,Platinum,Mobile,Regular,9,899.49
419337,65,Other,Germany,Munich,2024-02-09,Gold,Desktop,Regular,3,50.0
655756,62,Other,India,Pune,2023-06-28,Free,Mobile,Regular,11,1302.78
430771,52,Male,India,Mumbai,2025-01-09,Gold,Desktop,Regular,9,1185.99
852096,31,Female,Singapore,Singapore,2023-05-16,Silver,Desktop,Regular,8,996.52
817305,44,Male,Germany,Berlin,2024-01-07,Free,Desktop,VIP,12,1019.3
586049,38,Female,USA,Seattle,2024-05-11,Free,Desktop,Premium,18,1841.9
924602,49,Male,Singapore,Singapore,2024-08-21,Free,Mobile,Regular,2,73.65
532181,21,Male,India,Hyderabad,2023-12-20,Gold,Mobile,Premium,14,1185.88
167126,32,Female,India,Mumbai,2024-07-02,Free,Desktop,Premium,8,930.1
680254,45,Other,India,Bengaluru,2023-03-04,Silver,Desktop,Premium,2,50.0
433657,31,Female,India,Delhi,2025-01-10,Free,Mobile,VIP,6,578.11
418659,63,Other,UAE,Abu Dhabi,2023-10-17,Free,Mobile,Regular,7,811.42
769399,37,Other,India,Hyderabad,2024-08-20,Free,Desktop,Regular,3,472.92
982876,34,Female,Germany,Berlin,2024-11-01,Free,Mobile,Budget,10,1302.8
737350,35,Male,India,Delhi,2023-11-27,Free,Desktop,VIP,8,735.99
941556,31,Other,USA,Seattle,2023-05-07,Silver,Tablet,Budget,2,435.25
725135,57,Other,India,Hyderabad,2024-10-28,Free,Desktop,Regular,16,2141.41
563935,41,Male,USA,Seattle,2023-09-08,Free,Mobile,Regular,2,416.99
288764,49,Female,India,Mumbai,2025-04-26,Gold,Mobile,Regular,6,1062.79
653326,36,Male,India,Pune,2023-05-25,Free,Desktop,Regular,7,819.91
249423,49,Female,USA,Austin,2024-08-28,Free,Mobile,Regular,0,153.28
951422,37,Other,Canada,Toronto,2023-03-03,Silver,Desktop,VIP,9,1120.71
205126,37,Male,India,Hyderabad,2023-10-27,Free,Mobile,VIP,9,883.77
649360,53,Female,Germany,Berlin,2023-01-20,Gold,Desktop,Regular,2,304.18
663289,38,Other,Canada,Toronto,2024-01-22,Free,Mobile,Budget,16,1370.98
410722,22,Other,Singapore,Singapore,2023-11-30,Free,Mobile,Regular,7,655.37
382642,32,Male,India,Hyderabad,2024-03-26,Free,Desktop,Budget,8,886.24
471924,44,Male,UK,Manchester,2023-08-05,Free,Desktop,Budget,3,742.58
874007,57,Male,India,Bengaluru,2024-06-17,Gold,Desktop,Regular,10,1058.76
738935,55,Other,India,Hyderabad,2023-10-26,Free,Desktop,Regular,9,1294.77
435335,48,Other,India,Delhi,2023-12-01,Silver,Tablet,Regular,0,157.41
527685,54,Male,Canada,Toronto,2024-05-31,Free,Desktop,Regular,10,1190.72
827128,37,Male,UK,Manchester,2024-02-13,Free,Desktop,Budget,14,1482.59
180546,21,Other,Canada,Vancouver,2024-08-13,Free,Mobile,Premium,8,1221.06
598088,34,Other,India,Mumbai,2024-04-29,Free,Tablet,Regular,11,1343.47
674122,49,Female,India,Delhi,2023-04-05,Free,Mobile,VIP,7,741.56
462119,22,Female,USA,New York,2025-05-03,Free,Mobile,Regular,6,931.56
123882,40,Male,Australia,Sydney,2023-09-26,Free,Mobile,Budget,8,929.83
615287,27,Female,UAE,Dubai,2024-06-09,Free,Desktop,Premium,14,1118.49
285822,62,Female,Singapore,Singapore,2023-08-05,Gold,Mobile,Budget,6,417.17
416025,22,Male,India,Delhi,2025-02-23,Gold,Tablet,VIP,4,418.39
560200,48,Male,India,Mumbai,2023-02-05,Gold,Mobile,Regular,1,50.0
508622,57,Male,Australia,Sydney,2023-02-06,Free,Desktop,Regular,8,1022.85
205466,52,Female,India,Delhi,2025-06-05,Silver,Mobile,Regular,3,423.11
731269,62,Male,India,Mumbai,2023-05-06,Free,Mobile,Premium,4,646.13
993117,29,Other,USA,Seattle,2023-04-12,Free,Mobile,Regular,12,1175.1
559968,36,Other,India,Mumbai,2024-09-02,Free,Desktop,Budget,6,786.49
173852,32,Male,UK,Manchester,2025-04-10,Gold,Mobile,Regular,12,1531.38
473084,45,Female,UK,London,2024-11-22,Gold,Mobile,Premium,13,965.69
817160,41,Female,Germany,Munich,2024-02-25,Free,Mobile,Regular,1,422.95
146137,30,Male,USA,Austin,2025-03-02,Free,Mobile,Regular,10,1171.53
298766,29,Female,India,Mumbai,2024-10-23,Free,Desktop,Budget,12,1637.43
905688,54,Other,India,Hyderabad,2025-04-02,Silver,Mobile,Premium,10,923.8
995833,49,Female,Singapore,Singapore,2025-01-15,Silver,Mobile,Regular,2,102.7
680148,32,Female,USA,Austin,2024-05-01,Free,Mobile,Regular,9,661.19
566031,35,Other,India,Delhi,2023-12-26,Free,Mobile,Premium,9,1112.53
520248,33,Female,India,Pune,2024-01-20,Free,Desktop,Premium,6,1048.43
539581,60,Male,India,Delhi,2025-03-16,Free,Desktop,Premium,4,543.33
928740,19,Female,India,Hyderabad,2024-12-22,Free,Desktop,Budget,7,761.65
500844,37,Male,UAE,Dubai,2024-02-15,Platinum,Mobile,Budget,8,909.85
125970,22,Female,India,Bengaluru,2023-11-20,Free,Desktop,VIP,9,1127.98
668394,37,Other,India,Mumbai,2024-09-04,Free,Mobile,Regular,7,790.4
960112,38,Male,Canada,Vancouver,2023-08-22,Free,Desktop,Budget,3,519.72
636873,60,Male,USA,Seattle,2023-10-09,Free,Desktop,Budget,19,1860.26
985771,37,Female,India,Pune,2025-04-09,Free,Mobile,VIP,7,714.2
232365,22,Female,Australia,Sydney,2023-03-19,Silver,Mobile,Budget,7,868.24
212259,22,Female,USA,Seattle,2023-11-16,Free,Desktop,Budget,2,489.1
904866,54,Other,UK,London,2023-04-28,Gold,Desktop,Premium,8,1247.24
250058,51,Female,UK,London,2023-11-21,Gold,Desktop,Premium,4,298.84
889803,34,Female,Singapore,Singapore,2023-08-11,Gold,Desktop,Regular,12,1275.75
264629,42,Other,Canada,Vancouver,2024-08-22,Silver,Desktop,Budget,13,1213.38
725675,55,Male,India,Bengaluru,2024-10-08,Gold,Mobile,Premium,5,601.39
508325,53,Male,India,Mumbai,2024-12-04,Free,Desktop,Regular,9,1170.3
589277,58,Female,UAE,Dubai,2023-04-20,Free,Desktop,Budget,11,942.66
600254,64,Other,UK,London,2024-04-20,Free,Mobile,Regular,12,928.27
569023,35,Other,India,Hyderabad,2024-08-22,Free,Mobile,Budget,14,1713.9
844900,61,Female,UK,London,2024-09-08,Free,Desktop,Regular,0,237.57
615404,60,Female,India,Mumbai,2023-12-15,Free,Mobile,Regular,4,627.53
527546,28,Male,Singapore,Singapore,2024-11-14,Free,Mobile,Regular,13,1228.45
592055,35,Female,Canada,Vancouver,2025-06-19,Free,Mobile,Premium,11,1335.49
666861,36,Other,India,Hyderabad,2023-09-18,Free,Mobile,Regular,9,802.8
786757,23,Female,UK,Manchester,2024-10-04,Platinum,Desktop,Budget,11,1041.71
202235,32,Male,India,Mumbai,2025-01-28,Free,Desktop,Budget,2,513.33
156075,42,Other,India,Bengaluru,2023-03-16,Silver,Desktop,Regular,6,856.74
408659,59,Male,India,Mumbai,2024-02-18,Gold,Desktop,Regular,8,1007.61
687677,24,Female,India,Mumbai,2024-08-17,Gold,Mobile,VIP,4,423.47
659552,29,Male,India,Pune,2024-12-18,Free,Mobile,Premium,9,1314.83
350427,56,Female,India,Delhi,2024-01-09,Free,Desktop,Premium,17,1797.44
348901,19,Male,India,Pune,2025-04-14,Free,Mobile,Budget,8,853.82
